GEOID,white,black,asian,hispanic,white_inflow,black_inflow,hispanic_inflow,asian_inflow,Under $50K,$50K - $100K,$100K - $200K,Over $200K,Under $50K_inflow,$50K - $100K_inflow,$100K - $200K_inflow,Over $200K_inflow,Food,Shopping,Work,Health,Religious,Service,Entertainment,Grocery,Education,Arts/Museum,Transportation,Sports,LATITUDE,LONGITUDE,total_population
250250408011,0.0304932735426008,0.273542600896861,0.0645739910313901,0.6026905829596413,0.2502953046892217,0.2576928194029001,0.3557646015643866,0.1362472743434916,0.9584775086505192,0.0224913494809688,0.0,0.0190311418685121,0.719407898045369,0.0886669427958205,0.1294109305176535,0.0625142286411568,0.0,16.763123759752617,0.0,16.763123759752617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.378318,-71.0577361,3958
250250408012,0.1081654294803817,0.0190880169671261,0.7338282078472959,0.1389183457051961,0.3064585532510227,0.2737364632838657,0.2842147261594209,0.1355902573056906,0.922077922077922,0.0,0.0779220779220779,0.0,0.6190140036820325,0.1204797293752659,0.1712508221183314,0.0892554448243699,0.0,2.23728773307814,0.0,0.0,0.0,1.11864386653907,4.47457546615628,1.11864386653907,0.0,2.23728773307814,0.0,0.0,42.382404,-71.0536435,1818
250250408013,0.9150982852363028,0.0083647009619406,0.0506064408197406,0.0196570472605604,0.5583783507842333,0.1432814170937032,0.2143901685820322,0.0839500635400313,0.2253628724216959,0.1092436974789916,0.2032085561497326,0.4621848739495798,0.4299857268657816,0.1499316614455666,0.2340616849389838,0.1860209267496679,3.989233308313064,2.659488872208709,1.3297444361043544,5.318977744417418,0.0,11.96769992493919,5.318977744417418,2.659488872208709,1.3297444361043544,5.318977744417418,0.0,0.0,42.3748012,-71.0512954,3679
250250501011,0.2242899118511263,0.0053868756121449,0.0964740450538687,0.6616062683643487,0.3144853232481847,0.0642679003440348,0.552364215704047,0.0688825607037335,0.4022556390977443,0.3082706766917293,0.2030075187969924,0.0864661654135338,0.5336151268082898,0.1947785691419469,0.208863096295106,0.0627432077546571,0.0,0.0,0.0,0.0,9.06017365349068,0.0,0.0,0.0,9.06017365349068,0.0,0.0,0.0,42.3815757,-71.0363396,4491
250250501012,0.2309264305177111,0.0728882833787465,0.0960490463215258,0.5701634877384196,0.3098713684009122,0.0775713200737764,0.5450909616683197,0.0674663498569916,0.804630969609262,0.0477568740955137,0.08972503617945,0.0578871201157742,0.5486350167522073,0.1832728777664846,0.2016894119124209,0.0664026935688871,3.3478223148045725,10.043466944413716,0.0,0.0,3.3478223148045725,3.3478223148045725,0.0,0.0,0.0,3.3478223148045725,0.0,0.0,42.3812116,-71.0412368,4500
250250501013,0.3653308480894687,0.005125815470643,0.0223671947809878,0.581081081081081,0.3130701690603213,0.0620046703308003,0.5601043514856923,0.064820809123186,0.4093567251461988,0.2353801169590643,0.2748538011695906,0.0804093567251462,0.4934586447629298,0.2157485840305674,0.2168264006397542,0.0739663705667485,13.29557282349317,0.0,0.0,0.0,13.29557282349317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3798201,-71.036239,6291
250250502001,0.2831505483549352,0.0,0.073778664007976,0.6266201395812563,0.3198414062893235,0.0515480396984151,0.5644677527507221,0.0641428012615391,0.4224924012158054,0.3571428571428571,0.1580547112462006,0.0623100303951367,0.4932591515824099,0.2218648158731428,0.2167236611791582,0.0681523713652889,41.32290307280694,0.0,0.0,0.0,30.992177304605203,30.992177304605203,0.0,0.0,10.330725768201734,0.0,0.0,0.0,42.3781552,-71.0374065,6299
250250502002,0.1909090909090909,0.0337662337662337,0.0798701298701298,0.6461038961038961,0.3201071162369701,0.0468323936681855,0.5807345721310697,0.0523259179637745,0.5887681159420289,0.1829710144927536,0.181159420289855,0.0471014492753623,0.4979526646346839,0.2143987220986242,0.2232265371493836,0.0644220761173081,163.3816574107596,54.4605524702532,0.0,27.2302762351266,40.8454143526899,27.2302762351266,40.8454143526899,27.2302762351266,13.6151381175633,13.6151381175633,0.0,0.0,42.3762446,-71.0376489,2889
250250502003,0.2449841605068637,0.0823653643083421,0.0454065469904963,0.6103484688489969,0.3240693906371264,0.0525087270348178,0.5757761557180768,0.0476457266099788,0.5559701492537313,0.1716417910447761,0.1529850746268656,0.1194029850746268,0.4813846259959362,0.2074984473612419,0.2365236505129499,0.0745932761298718,67.26836309720944,33.63418154860472,0.0,0.0,33.63418154860472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3785549,-71.0321677,1824
250250502004,0.1581967213114754,0.0,0.0,0.8418032786885246,0.2927241792330507,0.042882652669868,0.6211234366722193,0.0432697314248619,0.4453781512605042,0.4481792717086835,0.0784313725490196,0.0280112044817927,0.4949596223137703,0.2275649946281212,0.2190255407737673,0.0584498422843412,46.19729188202203,0.0,0.0,0.0,0.0,23.09864594101101,0.0,46.19729188202203,46.19729188202203,0.0,0.0,0.0,42.3778777,-71.0313282,2879
250250503001,0.5314591700133868,0.0455153949129852,0.0187416331994645,0.3908969210174029,0.3455096941713647,0.0691927456759982,0.5325087552569845,0.0527888048956526,0.3205882352941177,0.1117647058823529,0.4294117647058823,0.138235294117647,0.4981029679444588,0.2018544890232199,0.2299756141625685,0.0700669288697525,13.95490826216209,9.967791615830064,1.993558323166013,3.987116646332026,3.987116646332026,9.967791615830064,1.993558323166013,3.987116646332026,3.987116646332026,5.980674969498039,0.0,0.0,42.3738859,-71.0427784,4448
250250503002,0.323443579766537,0.0972762645914396,0.122568093385214,0.438715953307393,0.3611440815305872,0.0858052071123959,0.4911030936669219,0.061947617690095,0.7679324894514767,0.110759493670886,0.1213080168776371,0.0,0.5059405555949485,0.2013559672790399,0.2286999977390833,0.0640034793869283,4.591258117326703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591258117326703,0.0,0.0,42.3682042,-71.04237,4026
250250504001,0.4659340659340659,0.0175824175824175,0.0659340659340659,0.3978021978021978,0.3694487621648609,0.0633172067884115,0.5149995982330527,0.0522344328136748,0.4545454545454545,0.3068181818181818,0.0738636363636363,0.1647727272727272,0.4930160874017161,0.2033378657908457,0.2337760921526925,0.0698699546547455,232.81258271182372,51.7361294915164,0.0,25.8680647457582,0.0,25.8680647457582,51.7361294915164,103.4722589830328,0.0,25.8680647457582,0.0,0.0,42.3695655,-71.0394664,1946
250250504002,0.4308365226899945,0.0087479496992892,0.0229633679606342,0.5287042099507928,0.442921065923952,0.0679135416722099,0.4381630503087721,0.0510023420950659,0.4473039215686274,0.2071078431372549,0.3149509803921568,0.0306372549019607,0.4447973042529852,0.2199017690162061,0.2602255154824528,0.0750754112483558,32.14667409521357,10.715558031737856,21.43111606347572,0.0,10.715558031737856,32.14667409521357,42.86223212695143,10.715558031737856,0.0,0.0,0.0,0.0,42.3676604,-71.0372538,4307
250250505001,0.3608428446005268,0.0408252853380158,0.0408252853380158,0.5456540825285338,0.3577689058300815,0.0972757204402917,0.4973111744445247,0.0476441992851021,0.5270805812417437,0.2272126816380449,0.1941875825627476,0.0515191545574636,0.5005510242627712,0.2070920090555501,0.2257876505196229,0.0665693161620556,0.0,0.0,0.0,8.939031944521235,0.0,26.817095833563705,0.0,8.939031944521235,17.87806388904247,8.939031944521235,0.0,0.0,42.369778,-71.0339714,6363
250250506001,0.2754120879120879,0.0,0.0041208791208791,0.7081043956043956,0.3455971089499176,0.0686650735311394,0.5370399658036117,0.0486978517153312,0.594704684317719,0.1812627291242362,0.1547861507128309,0.0692464358452138,0.4936971973891665,0.2094825785891954,0.2287615343093594,0.0680586897122785,69.62494801189696,11.604158001982826,11.604158001982826,34.81247400594848,0.0,0.0,11.604158001982826,23.208316003965653,0.0,23.208316003965653,0.0,0.0,42.3728154,-71.0371869,3888
250250506002,0.344390243902439,0.1082926829268292,0.0185365853658536,0.5131707317073171,0.3668909265182704,0.058888961543469,0.5265403745817252,0.0476797373565355,0.28125,0.2109375,0.2447916666666666,0.2630208333333333,0.4798771392643452,0.2070412901245813,0.2391106082693465,0.0739709623417269,60.29026640395053,60.29026640395053,24.116106561580214,36.17415984237032,0.0,108.52247952711096,24.116106561580214,36.17415984237032,12.058053280790109,0.0,0.0,0.0,42.370921,-71.0373551,2526
250250507001,0.1813380281690141,0.0039612676056338,0.0044014084507042,0.7830105633802817,0.3252161484829328,0.0501601762307385,0.5823116295662043,0.0423120457201242,0.4251336898395721,0.3101604278074866,0.2647058823529412,0.0,0.4895800370522474,0.2155309459382131,0.2352726188525543,0.059616398156985,44.64883961491098,11.162209903727746,11.162209903727746,11.162209903727746,0.0,55.811049518638725,0.0,0.0,11.162209903727746,0.0,0.0,0.0,42.3744271,-71.0356529,6084
250250507002,0.2589928057553957,0.014388489208633,0.0222367560497056,0.6893394375408763,0.3193670096256422,0.0435584990823801,0.5946400865425037,0.0424344047494738,0.3481308411214953,0.3154205607476635,0.2943925233644859,0.0420560747663551,0.4729953922083153,0.2325980334488024,0.2358638307465627,0.0585427435963194,64.15228734683377,0.0,0.0,16.038071836708443,16.038071836708443,48.11421551012533,0.0,32.07614367341689,16.038071836708443,0.0,0.0,0.0,42.3763704,-71.0338183,4008
250250507003,0.3427464008859358,0.0,0.0121816168327796,0.6129568106312292,0.3191367614958418,0.0553117651736498,0.5809775100524489,0.0445739632780594,0.5390781563126252,0.1863727454909819,0.2004008016032064,0.0741482965931863,0.4899524532037619,0.2177282078562277,0.2292510410295626,0.0630682979104476,16.84335895514611,8.421679477573054,0.0,0.0,0.0,50.53007686543832,0.0,0.0,0.0,0.0,0.0,0.0,42.3755381,-71.0312105,5269
