GEOID,white,black,asian,hispanic,white_inflow,black_inflow,hispanic_inflow,asian_inflow,Under $50K,$50K - $100K,$100K - $200K,Over $200K,Under $50K_inflow,$50K - $100K_inflow,$100K - $200K_inflow,Over $200K_inflow,Food,Shopping,Work,Health,Religious,Service,Entertainment,Grocery,Education,Arts/Museum,Transportation,Sports
250250002011,0.6784565916398714,0.01527331189710611,0.1527331189710611,0.06189710610932476,0.5708770024575449,0.1695681365445393,0.1530691944577266,0.10648566654018929,0.2938689217758985,0.25792811839323465,0.4376321353065539,0.010570824524312896,0.3404831672398163,0.20672021470674856,0.3630137850058062,0.08978283304762888,4.1494831131065215,8.298966226213043,0.0,0.0,4.1494831131065215,4.1494831131065215,0.0,4.1494831131065215,0.0,4.1494831131065215,8.298966226213043,0.0
250250002012,0.6956521739130435,0.0,0.09782608695652174,0.043478260869565216,0.6397211687736619,0.1295302562562496,0.11340148047689964,0.11734709449318896,0.24152542372881355,0.16101694915254236,0.4279661016949153,0.1694915254237288,0.31984392902346165,0.20595634715069844,0.3672883368496253,0.10691138697621466,0.0,0.0,0.0,0.0,0.0,10.253143486159106,0.0,10.253143486159106,0.0,0.0,0.0,0.0
250250002013,0.8922305764411027,0.02756892230576441,0.03341687552213868,0.04678362573099415,0.6422456681234476,0.12448538142134796,0.13598034490366523,0.09728860555153923,0.24596774193548387,0.26814516129032256,0.3286290322580645,0.15725806451612903,0.320400859274676,0.2022091789897402,0.36844792267818466,0.10894203905739906,28.52236285577753,11.408945142311012,0.0,0.0,11.408945142311012,11.408945142311012,0.0,5.704472571155506,0.0,5.704472571155506,0.0,0.0
250250002014,0.569620253164557,0.14240506329113925,0.05590717299578059,0.15928270042194093,0.6349432807651513,0.1298223775187108,0.1299970059660561,0.10523733575008182,0.281767955801105,0.3397790055248619,0.2845303867403315,0.09392265193370165,0.3140580010586536,0.1992067033582404,0.3914765800392883,0.09525871554381767,35.12844322102437,0.0,0.0,0.0,11.709481073674791,0.0,0.0,0.0,11.709481073674791,0.0,0.0,0.0
250250002021,0.7929292929292929,0.030303030303030304,0.037598204264870934,0.1307519640852974,0.5871219958139869,0.14737556492127266,0.16281451585998907,0.10268792340475134,0.15478260869565216,0.30434782608695654,0.38608695652173913,0.15478260869565216,0.3644200049405847,0.19929848826958474,0.3346971911291115,0.10158431566071909,17.68731523386826,3.5374630467736528,10.612389140320957,3.5374630467736528,7.0749260935473055,7.0749260935473055,7.0749260935473055,3.5374630467736528,3.5374630467736528,0.0,0.0,0.0
250250002022,0.6914414414414415,0.033783783783783786,0.22747747747747749,0.039414414414414414,0.6596449686485409,0.07244687128175649,0.13535068876272177,0.1325574713069808,0.34492753623188405,0.19710144927536233,0.2492753623188406,0.20869565217391303,0.32504412643602926,0.20004150143306854,0.35613352811191207,0.11878084401899021,7.617014803422203,15.234029606844405,0.0,15.234029606844405,0.0,7.617014803422203,0.0,0.0,0.0,0.0,0.0,0.0
250250002023,0.6019629225736096,0.0,0.1559432933478735,0.2420937840785169,0.6454992890535951,0.09035183873862258,0.1282783135235679,0.1358705586842144,0.2553846153846154,0.18461538461538463,0.3569230769230769,0.20307692307692307,0.2944428041782108,0.1938270522859744,0.40915604777427994,0.10257409576153478,0.0,0.0,0.0,0.0,0.0,0.0,8.127472667054152,8.127472667054152,0.0,0.0,0.0,0.0
250250003011,0.48046875,0.15755208333333334,0.045572916666666664,0.3020833333333333,0.551715307920674,0.18170462374325977,0.15245589802980125,0.1141241703062649,0.1566265060240964,0.09236947791164658,0.6024096385542169,0.14859437751004015,0.38791755694635155,0.17974551138351758,0.3290457273234649,0.10329120434666596,0.0,0.0,0.0,0.0,0.0,4.5053915477279505,0.0,0.0,0.0,4.5053915477279505,0.0,0.0
250250003012,0.8976279650436954,0.04744069912609238,0.03245942571785269,0.02247191011235955,0.4480957325435769,0.2797434089331652,0.1928047153010981,0.07935614322215989,0.2088607594936709,0.189873417721519,0.5063291139240507,0.0949367088607595,0.4064640440212989,0.2096513235906131,0.30335371751459544,0.08053091487349272,0.0,0.0,0.0,14.023859803918368,0.0,7.011929901959184,7.011929901959184,0.0,0.0,0.0,0.0,0.0
250250003013,0.6568877551020408,0.14158163265306123,0.10459183673469388,0.047193877551020405,0.6361516901316976,0.12593115142473663,0.13673016377688732,0.1011869946666785,0.08303249097472924,0.06859205776173286,0.6967509025270758,0.15162454873646208,0.28910695642708656,0.18153578718643704,0.4186418559318147,0.1107154004546617,37.333687340758274,0.0,0.0,12.444562446919424,0.0,12.444562446919424,0.0,0.0,0.0,12.444562446919424,0.0,0.0
250250003014,0.6116504854368932,0.013869625520110958,0.17059639389736478,0.18030513176144244,0.631316954597598,0.1008950380638703,0.15106515484404573,0.11672285249448609,0.27607361963190186,0.19631901840490798,0.5061349693251533,0.02147239263803681,0.346396452151679,0.1950763533206456,0.38185158874508635,0.07667560578258896,15.796890715135701,15.796890715135701,0.0,7.898445357567851,7.898445357567851,15.796890715135701,0.0,0.0,15.796890715135701,0.0,0.0,0.0
250250003021,0.7034438775510204,0.05293367346938776,0.08737244897959184,0.09056122448979592,0.6679598861540182,0.08782015528941893,0.13601701747251624,0.10820294108404657,0.2708688245315162,0.10732538330494037,0.5741056218057922,0.04770017035775128,0.2895337861099317,0.18847579267798362,0.4182517588345298,0.10373866237755482,11.14450267492137,3.71483422497379,0.0,0.0,0.0,3.71483422497379,7.42966844994758,3.71483422497379,3.71483422497379,0.0,0.0,0.0
250250003022,0.6045769026077701,0.03565726450239489,0.22139435870143692,0.12346993081426291,0.6005151126646263,0.13891902702147702,0.1385370825739303,0.1220287777399665,0.21297602256699577,0.3215796897038082,0.307475317348378,0.15796897038081806,0.37697510628896286,0.2191791592496997,0.30887531932764173,0.09497041513369563,10.905471304773096,0.0,0.0,0.0,0.0,2.726367826193274,0.0,0.0,0.0,0.0,0.0,0.0
